OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_DeleteThis,poly_FeatureAccess,poly_FeatureStatus,poly_IsVisible,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsQuarantined,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_IsValid,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,Shape__Area,Shape__Length,attr_IncidentComplexityLevel
37054,2019,9 Hole,Wildfire Daily Fire Perimeter,Mixed Methods,1,No,Public,Approved,Yes,2/19/2025 1:51:17 PM,2/19/2025 2:37:22 PM,2/13/2025 8:43:37 PM,{5066A0E9-B2D2-451B-87FF-9F640A6F64D2},,1.00278061539624,{DF28B676-3A74-46F8-B274-92D4C5F44EF0},2025 NIFS,33052451,,DEFAULT,,,1/30/2025 9:20:00 PM,iffrs,1,0.01,WIWISC,,1,,,,,,,,Human,Debris and open burning,Hand pile/slash,SE5S,,1/30/2025 8:50:00 PM,,1/31/2025 2:30:00 PM,,,,,,,EACC,,,,,,9 Hole,,WF,FI,43.33092,-90.40503,0.01,1/30/2025 9:04:00 PM,{5066A0E9-B2D2-451B-87FF-9F640A6F64D2},,0,,,0,,,,1,FIRE123079,iffrs,,,,Richland,WIWIC,55103,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,Short Grass (1 foot),,,2025-WIWIS-FIRE123079,,No Decision,,,,1/30/2025 8:54:57 PM,2/13/2025 8:43:14 PM,IRWIN,0,,,{032CA691-E234-473E-B415-5502AA710BAC},4297da07-ce70-4166-8f45-164f5e2c1495,4.50348807135015E-07,0.00394767955474186,
37048,2027,Brick,Wildfire Daily Fire Perimeter,Mixed Methods,0.12,No,Public,Approved,Yes,2/19/2025 1:51:17 PM,2/19/2025 2:24:06 PM,2/19/2025 1:49:18 PM,{6AD1F528-E58D-43D4-8259-BFC287146988},,0.119107535861138,{6F33C51A-5E09-4660-A36B-94CA552565A0},2025 NIFS,33052616,,DEFAULT,,,1/30/2025 11:30:00 PM,iffrs,0.12,0.12,WIWISC,,0.12,,,,,,,,Human,Debris and open burning,Burn Barrel,SE56,,1/30/2025 11:00:00 PM,,1/31/2025 3:07:00 PM,,,,,,,EACC,,,,,,Brick,,WF,FI,44.83134,-88.16742,0.12,1/30/2025 11:24:00 PM,{6AD1F528-E58D-43D4-8259-BFC287146988},,0,,,0,,,,1,FIRE123086,iffrs,,,,Oconto,WIWIC,55083,,,,Private,Private,,,,,,,EA06,DNR,WIWIS,US-WI,,,Short Grass (1 foot),,,2025-WIWIS-FIRE123086,,No Decision,,,,1/31/2025 8:00:51 PM,2/26/2025 7:30:13 PM,IRWIN,0,,,{8CC43FA4-8975-4902-AA55-9ABC8D8C15E3},2c0ade6d-43f4-47b1-8f74-52427fbb1992,5.48507159692235E-08,0.00165679709532436,
36847,1409,Elm Creek Fire,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,12,No,Public,Approved,Yes,2/3/2025 7:42:04 PM,2/4/2025 2:07:14 PM,2/3/2025 7:42:04 PM,{B2C8CE53-B788-4A3A-9661-A3EBF44C5723},,12.0349644523763,{D48E21B9-0C68-48CF-99B1-20AF7786FD8A},2025 NIFS,33052952,,DEFAULT,,1/31/2025 8:47:00 PM,1/31/2025 8:47:00 PM,wildcade,12,12,MNMNCC,,,,,,,,,,Human,,,,,1/31/2025 6:09:00 PM,,2/4/2025 2:00:00 PM,,,,,,,EACC,,,,,,Elm Creek,,WF,FI,45.17451,-93.39853,,,{B2C8CE53-B788-4A3A-9661-A3EBF44C5723},,0,1,,0,,,,1,000079,wildcade,,,,Hennepin,MNMNCC,27053,,,,OthLoc,Other,,,,,,,EA03,DNR,MN3SS,US-MN,,,,,,2025-MN3SS-000079,,No Decision,,,,2/3/2025 7:41:43 PM,2/5/2025 3:37:19 PM,IRWIN,0,,,{19EF6D4F-55D2-48A0-9FFC-0D239BF19A18},598bdd52-7912-4289-894f-79d86b2d48bf,5.57494422537275E-06,0.0107804785230962,
37031,1941, Highway W Fire,Wildfire Daily Fire Perimeter,Mixed Methods,7.4,No,Public,Approved,Yes,2/17/2025 2:09:08 PM,2/17/2025 3:38:39 PM,1/31/2025 6:00:00 AM,{0E20AE21-CCAB-4248-97CE-20B11BB81D90},,7.40084189046584,{5D7932A0-E9D5-4C9A-8E6C-10433C7163C9},2025 NIFS,33052607,,DEFAULT,,,1/31/2025 8:17:00 PM,iffrs,7.4,0.01,WIWISC,,7.4,,,,,,,,Human,Other causes,Other (remarks required),SE54,,1/31/2025 7:03:00 PM,,2/1/2025 4:00:00 PM,,,,,,,EACC,,,,,,Highway W Fire,,WF,FI,44.3093,-89.49666,0.01,1/31/2025 7:20:00 PM,{0E20AE21-CCAB-4248-97CE-20B11BB81D90},,0,,,0,,,,1,FIRE123084,iffrs,,,,Portage,WIWIC,55097,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,Short Grass (1 foot),,,2025-WIWIS-FIRE123084,,No Decision,,,,1/31/2025 7:13:23 PM,2/21/2025 8:47:53 PM,IRWIN,0,,,{46E05D41-B634-4943-934A-E7910C636D6A},cb61ba5e-81ea-4a6e-81f4-7f7f53962d1e,3.37799360750068E-06,0.00966745157980916,
37106,1327,Kelley Dr,Wildfire Daily Fire Perimeter,Mixed Methods,0.88,No,Public,Approved,Yes,1/31/2025 8:01:08 PM,2/20/2025 8:24:14 PM,2/20/2025 7:14:19 PM,{6935A411-5580-4B5E-A5B7-7FC68153854B},,0.882931804308633,{EFBC1E4E-E55F-4646-8C85-4B471CDD5F56},2025 NIFS,33052615,,DEFAULT,,,1/31/2025 8:26:00 PM,iffrs,0.88,0.01,WIWISC,,0.88,,,,,,,,Human,Debris and open burning,Open trash burning,SE55,,1/31/2025 7:50:00 PM,,1/31/2025 9:24:00 PM,,,,,,,EACC,,,,,,Kelley Dr,,WF,FI,43.61139,-89.97995,0.01,1/31/2025 8:03:00 PM,{6935A411-5580-4B5E-A5B7-7FC68153854B},,0,,,0,,,,1,FIRE123085,iffrs,,,,Sauk,WIWIC,55111,,,,Private,Private,,,,,,,EA05,DNR,WIWIS,US-WI,,,Tall Grass (2.5 feet),,,2025-WIWIS-FIRE123085,,No Decision,,,,1/31/2025 8:00:47 PM,2/26/2025 3:43:35 AM,IRWIN,0,,,{725169FD-9217-41FA-8390-2FFF015573FB},483b3895-93af-4897-938f-0c0ea0592cdf,3.98366410081508E-07,0.00308527150424236,
36839,1380,Costello,Wildfire Daily Fire Perimeter,Hand Sketch,11.88,No,Public,Approved,Yes,2/2/2025 11:55:55 PM,2/2/2025 11:55:55 PM,2/2/2025 11:55:54 PM,{C6D99A8E-F662-4002-835E-D05D3A6270BE},,11.8815947707561,{E9D895AF-AB60-45CC-9023-52647E390A76},2025 NIFS,33052836,,DEFAULT,11.88,,,INFORM_Inspector,12,14,SDGPC,,,,,,,,,,Human,Debris and open burning,Machine pile/slash,SE6S,,1/31/2025 8:30:06 PM,,2/3/2025 6:00:00 PM,,,,,,,RMCC,,,,,,Costello,,WF,FI,,,,1/31/2025 10:15:00 PM,{C6D99A8E-F662-4002-835E-D05D3A6270BE},,0,0,,0,,,,1,SD-MDR,INFORM_Inspector,,,,Minnehaha,SDGPC,46099,FWS,SDMDR,,USFWS,Federal,,,,,,,RM23,FWS,SDMDR,US-SD,Grass,GR2,,,,2025-SDMDR-SD-MDR,,No Decision,,,,2/2/2025 11:41:23 PM,2/3/2025 4:59:40 PM,IRWIN,0,,,{42F51754-FD43-4BF9-A3DA-94F588FF0869},0f840878-9df2-459a-9c0b-b70c6e61514c,5.35691515324288E-06,0.01501296608258,
36853,1335,Fish Bone,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,40,No,Public,Approved,Yes,1/31/2025 10:11:29 PM,2/4/2025 8:25:40 PM,2/1/2025 5:40:55 PM,{F1C3AFFC-29E3-454E-9C90-A820870D8BB5},,40.1504633305497,{CA0CF280-A58E-47E1-B122-E05E2D4AC9E0},2025 NIFS,33052633,,DEFAULT,,2/5/2025 11:00:00 PM,2/5/2025 11:00:00 PM,wildcade,40,30,FLFIC,,,,,,,,,,Human,,,SE6A,,1/31/2025 8:52:00 PM,,2/7/2025 10:00:00 PM,,,,,PR,1523,SACC,,,,,,Fish Bone,,WF,FI,29.43,-83.198,,,{F1C3AFFC-29E3-454E-9C90-A820870D8BB5},,0,1,,0,,,,1,000279,INFORM_Inspector,,,,Dixie,FLFIC,12029,FWS,FLLSR,,USFWS,Federal,,,,,,,SA49,FWS,FLLSR,US-FL,,,,,,2025-FLLSR-000279,,No Decision,,,,1/31/2025 10:11:17 PM,2/10/2025 3:50:02 PM,IRWIN,0,,,{BB22676D-46CC-4E1D-9B8E-E49A91F223EC},62574423-8be4-431e-bb8e-55aa0adfbdd7,1.5107122635527E-05,0.0271242656224414,
37117,2124,SABANA BATEA 20250201,Wildfire Daily Fire Perimeter,Hand Sketch,5.08,No,Public,Approved,Yes,2/21/2025 11:38:58 PM,2/21/2025 11:38:58 PM,2/21/2025 11:38:57 PM,{5294C85C-3AE7-476C-AABA-0DBD2AC18149},,5.08237368616757,{CD510AD1-5817-4638-970A-7A9C5616E9A3},2025 NIFS,33055628,,DEFAULT,,,,IROC,,,CAMNFC,,,,,,,,,,,,,,,1/31/2025 10:00:00 PM,,,,,,,,,ONCC,,,,,,SABANA BATEA 20250201,,WF,FI,,,,,{5294C85C-3AE7-476C-AABA-0DBD2AC18149},,0,,,0,,,,1,000125,IROC,,,,Guam,CAMNFC,66010,,,,DOD,Federal,,,,,,,None,FWS,GUGUR,US-GU,,,,,,2025-GUGUR-000125,,No Decision,,,,2/20/2025 2:51:04 PM,2/20/2025 2:51:04 PM,IRWIN,0,,,{6A74A779-66C1-4260-AB6B-1D55EED233BD},e77ea363-75c9-4a47-ac71-4fad30775077,1.71640988355648E-06,0.00766786742696876,
37077,2038,Big Spice,Wildfire Daily Fire Perimeter,Mixed Methods,0.79,No,Public,Approved,Yes,2/19/2025 3:07:56 PM,2/19/2025 3:14:23 PM,2/7/2025 5:53:43 PM,{EF404816-7591-4266-9F72-785D13A1A2B7},,0.793133881416091,{4B314C37-0ED5-49B6-A4F2-315F3AC06829},2025 NIFS,33052635,,DEFAULT,,,1/31/2025 10:39:00 PM,iffrs,0.79,0.01,WIWISC,,0.79,,,,,,,,Human,Debris and open burning,Open trash burning,SE6B,,1/31/2025 10:10:00 PM,,1/31/2025 11:03:00 PM,,,,,,,EACC,,,,,,Big Spice,,WF,FI,45.21778,-88.07556,0.01,1/31/2025 10:31:00 PM,{EF404816-7591-4266-9F72-785D13A1A2B7},,0,,,0,,,,1,FIRE123088,iffrs,,,,Marinette,WIWIC,55075,,,,Private,Private,,,,,,,EA04,DNR,WIWIS,US-WI,,,Tall Grass (2.5 feet),,,2025-WIWIS-FIRE123088,,No Decision,,,,1/31/2025 10:20:31 PM,2/7/2025 5:53:32 PM,IRWIN,0,,,{72D72423-CBB2-4F71-A0B5-11A6F14F5ACD},f7f8db10-874c-452f-9bee-688c909ebc64,3.67681877833093E-07,0.0027554300794528,
37119,2126,FENA VALLEY 20250201,Wildfire Daily Fire Perimeter,Hand Sketch,6.3,No,Public,Approved,Yes,2/22/2025 12:11:43 AM,2/22/2025 12:11:43 AM,2/4/2025 1:00:00 AM,{4E4F3A6F-48B7-463D-974A-431D59B6672D},,6.29833909939995,{F4E4C63E-3829-496D-A1E1-8D5D1F5B6184},2025 NIFS,33055557,,DEFAULT,,,,IROC,,,CAMNFC,,,,,,,,,,,,,,,2/1/2025 6:00:00 AM,,,,,,,,,ONCC,,,,,,FENA VALLEY 20250201,,WF,FI,,,,,{4E4F3A6F-48B7-463D-974A-431D59B6672D},,0,,,0,,,,1,000126,IROC,,,,Guam,CAMNFC,66010,,,,DOD,Federal,,,,,,,None,FWS,GUGUR,US-GU,,,,,,2025-GUGUR-000126,,No Decision,,,,2/19/2025 6:35:28 PM,2/20/2025 12:04:38 AM,IRWIN,0,,,{1579FDAF-493F-4B75-82D5-45D2625C091A},4b0fec41-6082-4651-ab21-a1f06f4b3339,2.12668214771838E-06,0.0129850645768228,
36845,1349,Blue Hills,Wildfire Daily Fire Perimeter,Mixed Methods,3899.77389941544,No,Public,Approved,Yes,2/1/2025 8:42:02 PM,2/10/2025 8:54:37 PM,2/3/2025 1:28:30 AM,{44A955B6-41A4-44EE-9311-A8E954C429F0},,3899.75971035245,{56224DFC-7D9C-4519-BA91-32EFEB1F5611},2025 NIFS,33052713,,DEFAULT,,2/4/2025 11:44:30 PM,2/8/2025 11:05:53 PM,firesponse,3900,3900,TXTIC,0,,,,,Moderate,,Smoldering,,Human,Power generation/transmission/distribution,Electrical transmission/distribution systems,SE9J,,2/1/2025 7:11:41 PM,Type 5 Incident,,0,100,0,0,,,SACC,2/5/2025 7:01:31 PM,2/5/2025 2:00:00 PM,2/5/2025 6:30:00 PM,F,Type 5 IC,Blue Hills,about 22 miles south east of Dumas Texas.,WF,FI,35.70057,-101.65394,,,{44A955B6-41A4-44EE-9311-A8E954C429F0},,0,,,0,,,1,1,250333,firesponse,100,100,Dumas,Moore,TXTIC,48341,SFS,TXTXS,,NPS,Federal,,,,,,,SA01,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Brush (2 feet),1,2025-TXTXS-250333,,No Decision,,,,2/1/2025 8:41:39 PM,2/18/2025 3:02:15 PM,IRWIN,0,,,{26999F71-CD65-4BFE-A81F-4246FCF02BA9},61fc16b4-f9fa-4cd3-970c-6538e3109fa1,0.00157179511325012,0.29746317653894,Type 5 Incident
36880,1589,Viper 3,Wildfire Daily Fire Perimeter,Mixed Methods,239.11309274383,No,Public,Approved,Yes,2/7/2025 3:12:29 PM,2/7/2025 3:20:24 PM,2/2/2025 6:25:50 PM,{BBBE4228-B725-4A2F-8DF3-4B901CCB7E36},,239.113188162441,{E0E26B42-A7B7-4581-BF9F-31CB0EE59150},2025 NIFS,33052714,,DEFAULT,,2/2/2025 6:25:07 PM,,firesponse,236,236,TXTIC,,,,,,Active,,,,Human,Equipment and vehicle use,Passenger vehicle/motorized RV,,,2/1/2025 7:14:24 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Viper 3,,WF,FI,32.27615,-99.00196,,,{BBBE4228-B725-4A2F-8DF3-4B901CCB7E36},,0,,,0,,,1,1,250334,firesponse,100,,,Eastland,TXTIC,48133,SFS,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250334,,No Decision,,,,2/1/2025 8:43:50 PM,2/13/2025 2:33:40 PM,IRWIN,0,,,{2FC18D26-FA42-4AEE-AD3F-DDC8F068D006},76bf1d26-7501-491a-935d-213a831daa8c,9.26340446767426E-05,0.0616853904136518,Type 5 Incident
36838,1356,Muffler,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,5,No,Public,Approved,Yes,2/1/2025 10:38:18 PM,2/2/2025 6:51:53 PM,2/1/2025 10:38:18 PM,{CB17E378-7211-4C64-BA8F-0D0A3B68D4C0},,10.1144161800414,{316E740C-1F86-4BAE-BD16-EE9929B1579D},2025 NIFS,38003601,,DEFAULT,10.11,2/1/2025 10:35:43 PM,,INFORM_Mobile,10.11,,SDGPC,,,,,,,,,,Human,Equipment and vehicle use,Other small engine equipment,SE6G,,2/1/2025 8:20:00 PM,,2/3/2025 11:33:00 PM,,,,,,,RMCC,,,,,,Muffler,,WF,FI,,,,2/1/2025 8:35:00 PM,{CB17E378-7211-4C64-BA8F-0D0A3B68D4C0},1,0,0,,0,,0,,1,000002,INFORM_Inspector,,,,Oglala Lakota,SDGPC,46102,BIA,SDPRA,,BIA,Federal,,,,,,,RM24,BIA,SDPRA,US-SD,Grass,GR2,,,,2025-SDPRA-000002,,No Decision,,,,2/1/2025 10:37:52 PM,3/8/2025 11:34:19 PM,IRWIN,0,,,{CB17E378-7211-4C64-BA8F-0D0A3B68D4C0},9e5faa36-265a-425c-a93c-fe80a708e683,4.55526242149062E-06,0.0117443772702621,
36955,1768,Brick and Tile,Wildfire Daily Fire Perimeter,Mixed Methods,7.44767544527599,No,Public,Approved,Yes,2/10/2025 8:00:10 PM,2/10/2025 8:06:28 PM,,{E74DF9AD-FD3C-4E6B-B709-E9471B614C90},,7.4476787176773,{E93635AD-4CE3-4A05-99B0-235A06526E36},2025 NIFS,33052726,,DEFAULT,,2/2/2025 12:50:14 AM,,firesponse,8,8,TXTIC,,,,,,,,,,Undetermined,,,,,2/1/2025 9:17:07 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Brick and Tile,,WF,FI,27.73027851,-98.05545425,,,{E74DF9AD-FD3C-4E6B-B709-E9471B614C90},,0,,,0,,,0,1,250335,firesponse,100,,,Jim Wells,TXTIC,48249,SFS,TXTXS,,Private,Private,,,,,,,SA14,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250335,,No Decision,,,,2/1/2025 10:20:02 PM,2/4/2025 12:04:06 AM,IRWIN,0,,,{3EAD4982-2642-44E9-8EA4-CB9C22029C5A},c0d68bde-eb66-458e-b229-7ee246828c8f,2.758334403552E-06,0.0093296057212026,
37189,1359,Trabing ,Wildfire Daily Fire Perimeter,Mixed Methods,,No,Public,Approved,Yes,2/1/2025 11:14:42 PM,2/28/2025 4:15:10 PM,,{512C956D-8B11-4A5D-8AA5-D9BE3CECE060},,10.7494340360692,{4B9A0BCA-C9BE-4198-B39C-E4D0E715AEB3},2025 NIFS,33052737,,DEFAULT,,,,wildcade,10.7,0.1,WYCPC,,,,,,,,,,Undetermined,,,SE6H,,2/1/2025 10:27:04 PM,,,,,,,PN,1522,RMCC,,,,,,Trabing,,WF,FI,44.166472,-106.603956,,,{512C956D-8B11-4A5D-8AA5-D9BE3CECE060},,0,1,,0,,,,1,250012,wildcade,,,,Johnson,WYCPC,56019,,,,Private,Private,,,,,,,RM04,C&L,WYJOX,US-WY,,,,,,2025-WYJOX-250012,,No Decision,,,,2/1/2025 11:11:47 PM,2/7/2025 8:11:24 PM,IRWIN,0,,,{23AB07FE-5027-4BA1-9763-99DFF41326A8},89c8c6fb-b543-4abd-af88-b655c6b9acbe,4.89488138555316E-06,0.010569497128408,
37099,1403,PUMA,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,0.1,No,Public,Approved,Yes,2/3/2025 5:58:33 PM,2/20/2025 4:04:54 PM,2/3/2025 5:58:32 PM,{F7FC7320-9021-4A20-8E0D-554D5957C4AD},,0.0129987067521638,{97E165F1-C7D1-461F-8F6D-C5CF09E5C653},2025 NIFS,33052745,,DEFAULT,,2/2/2025 12:30:00 AM,2/2/2025 12:30:00 AM,wildcade,0.1,0.1,CASBCC,,,,,,,,,,Undetermined,,,SE6J,,2/1/2025 11:39:03 PM,,,,,,,,,OSCC,,,,,,PUMA,,WF,FI,34.589218,-117.260783,,,{F7FC7320-9021-4A20-8E0D-554D5957C4AD},,0,1,0,0,0,0,,1,002021,firecode,,,,San Bernardino,CASBCC,06071,BLM,CACDD,,BLM,Federal,,,,,,,SC14,BLM,CACDD,US-CA,,,,,,2025-CACDD-002021,,No Decision,,,,2/2/2025 12:07:48 AM,2/3/2025 5:59:06 PM,IRWIN,0,,,{92174C79-7373-4CC3-8316-B9B7A4CDE4E4},faff4672-166f-4f7b-94d1-cdd5c5b07125,5.17070475325454E-09,0.000413919769429078,
36879,1588,Jax,Wildfire Daily Fire Perimeter,Mixed Methods,10.6625631735966,No,Public,Approved,Yes,2/7/2025 3:00:08 PM,2/7/2025 3:01:31 PM,2/2/2025 12:36:42 PM,{19F23940-DB47-4717-9927-50C5011EF1CC},,10.6625675292052,{1E26C8BD-30B3-4D36-BAD2-750B3B36D104},2025 NIFS,33052762,,DEFAULT,,2/2/2025 5:32:57 AM,,firesponse,5,5,TXTIC,,,,,,Minimal,,,,Undetermined,Undetermined (remarks required),Origin and/or cause not identified,,,2/2/2025 2:11:43 AM,Type 5 Incident,,,,,,,,SACC,,,,,,Jax,,WF,FI,31.79888889,-98.75666667,,,{19F23940-DB47-4717-9927-50C5011EF1CC},,0,,,0,,,1,1,250340,firesponse,100,,,Brown,TXTIC,48049,SFS,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2025-TXTXS-250340,,No Decision,,,,2/2/2025 3:23:37 AM,2/13/2025 2:28:28 PM,IRWIN,0,,,{3DEF3CCC-4522-4C32-A6BA-6BFD8B2EEE3A},43789ad2-bc11-441b-bbc9-5014c823ab5a,4.10933557759563E-06,0.010989854660208,Type 5 Incident
36855,26990,Plate,Wildfire Final Fire Perimeter,GPS-Walked,0.25,No,Public,Approved,Yes,2/4/2025 9:51:54 PM,2/4/2025 9:51:54 PM,2/4/2025 9:51:54 PM,{A16BE5C7-A813-4324-8079-0B7488874BFB},{1D4B1220-1DEC-481F-91FD-BBA461D7B96E},0.249798787426511,,FFP,5401817,,CERTIFIED,0.25,2/3/2025 7:07:00 PM,2/3/2025 7:07:00 PM,wildcade,0.25,,AZPHC,,,,,2/4/2025 9:51:48 PM,,,,,,,,SE7Q,,2/2/2025 6:00:31 PM,,2/3/2025 7:07:00 PM,,,,,P3,0312,SWCC,,,,,,Plate,,WF,FI,33.288343,-111.262683,,2/3/2025 6:29:00 PM,,,,1,,0,,,,1,000145,wildcade,,,,Pinal,AZPHC,04021,USFS,AZTNF,,USFS,Federal,,,,,,,,USFS,AZTNF,US-AZ,Grass-Shrub,GS2,,,,2025-AZTNF-000145,{1D4B1220-1DEC-481F-91FD-BBA461D7B96E},,,,,2/4/2025 3:24:03 PM,2/4/2025 3:25:32 PM,FODR,,,,{C8E8FF7F-398E-4E85-8531-234B80EDB154},817b8190-7a14-4ecc-a0b9-d19b8ae73b5b,9.78504886006704E-08,0.00170674861969891,
36945,1749,Newton 0346,Wildfire Daily Fire Perimeter,GPS-Walked,5.01109247327986,No,Public,Approved,Yes,2/10/2025 6:51:13 PM,2/10/2025 7:21:52 PM,2/7/2025 1:57:55 PM,{1BA9B7B4-D33B-4EA8-BDC8-47EDEAE7D2BA},,5.01109467922086,{9FEC899D-3DCC-4A49-A591-9D79F42D2BF2},2025 NIFS,33052819,,DEFAULT,,2/2/2025 9:55:00 PM,2/2/2025 10:37:00 PM,firesponse,5,5,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Open trash burning,,,2/2/2025 8:24:00 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Newton 0346,,WF,FI,30.70591016,-93.72892846,,,{1BA9B7B4-D33B-4EA8-BDC8-47EDEAE7D2BA},,0,,,0,,,0,1,250346,firesponse,100,,,Newton,TXTIC,48351,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2025-TXTXS-250346,,No Decision,,,,2/2/2025 9:34:54 PM,2/7/2025 1:57:44 PM,IRWIN,0,,,{1E3E682E-C4A4-4C88-A4BE-5272FB4D6E57},c634a02c-6f74-47a6-953a-1881ad04990e,1.9094791241514E-06,0.00732007232800903,
36946,1750,Milam 0347,Wildfire Daily Fire Perimeter,Mixed Methods,15.3088297106139,No,Public,Approved,Yes,2/10/2025 6:52:52 PM,2/10/2025 7:21:52 PM,2/3/2025 7:40:25 PM,{9100823A-D4EF-408E-8DB3-0C199C35A6E8},,15.3088361913383,{43A544E6-0234-4321-9451-E44424B0B4BB},2025 NIFS,33052824,,DEFAULT,,2/3/2025 7:39:59 PM,,firesponse,15,15,TXTIC,,,,,,Moderate,,,,Human,Debris and open burning,Machine pile/slash,,,2/2/2025 8:39:09 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Milam 0347,,WF,FI,30.56065487,-97.14301854,,,{9100823A-D4EF-408E-8DB3-0C199C35A6E8},,0,,,0,,,1,1,250347,firesponse,100,,,Milam,TXTIC,48331,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2025-TXTXS-250347,,No Decision,,,,2/2/2025 10:24:06 PM,2/24/2025 3:13:45 PM,IRWIN,0,,,{6388EE18-BEC3-4896-989D-D71D4FFCFD72},42e64a63-ab26-4165-91eb-156d9caea292,5.82503071200335E-06,0.013405699417189,Type 5 Incident
